id,city,state,city_state,address,geoid,county,county_state,zip,lookup_id,name,type,years,open_year,opened,2020_income_per_capita_employees,2020_all_employees,2020_all_annual_income
1203,Wimauma,Florida,"Wimauma, Florida","4928 State Road 674, Wimauma, FL 33598",12057,Hillsborough County,"Hillsborough County, Florida",33598,S12057,Walmart Supercenter,Supercenter,34,1988,6/2/1988,1856.32,643710,34676748
1482,Tampa,Florida,"Tampa, Florida","7011 W Waters Ave, Tampa, FL 33634",12057,Hillsborough County,"Hillsborough County, Florida",33634,S12057,Walmart,Store,32,1990,9/4/1990,1856.32,643710,34676748
1501,Tampa,Florida,"Tampa, Florida","14941 N Dale Mabry Hwy, Tampa, FL 33618",12057,Hillsborough County,"Hillsborough County, Florida",33618,S12057,Walmart,Store,32,1990,11/14/1990,1856.32,643710,34676748
1960,Tampa,Florida,"Tampa, Florida","1505 N Dale Mabry Hwy, Tampa, FL 33607",12057,Hillsborough County,"Hillsborough County, Florida",33607,S12057,Walmart Supercenter,Supercenter,29,1993,6/30/1993,1856.32,643710,34676748
2387,Brandon,Florida,"Brandon, Florida","11110 Causeway Blvd, Brandon, FL 33511",12057,Hillsborough County,"Hillsborough County, Florida",33511,S12057,Walmart Supercenter,Supercenter,27,1995,11/1/1995,1856.32,643710,34676748
2627,Tampa,Florida,"Tampa, Florida","2701 E Fletcher Ave, Tampa, FL 33612",12057,Hillsborough County,"Hillsborough County, Florida",33612,S12057,Walmart Supercenter,Supercenter,22,2000,1/26/2000,1856.32,643710,34676748
2740,Tampa,Florida,"Tampa, Florida","19910 Bruce B Downs Blvd, Tampa, FL 33647",12057,Hillsborough County,"Hillsborough County, Florida",33647,S12057,Walmart Supercenter,Supercenter,22,2000,10/11/2000,1856.32,643710,34676748
3463,Brandon,Florida,"Brandon, Florida","1208 E Brandon Blvd, Brandon, FL 33511",12057,Hillsborough County,"Hillsborough County, Florida",33511,S12057,Walmart Supercenter,Supercenter,20,2002,8/14/2002,1856.32,643710,34676748
5036,Tampa,Florida,"Tampa, Florida","6192 Gunn Hwy, Tampa, FL 33625",12057,Hillsborough County,"Hillsborough County, Florida",33625,S12057,Walmart Supercenter,Supercenter,19,2003,10/29/2003,1856.32,643710,34676748
5220,Tampa,Florida,"Tampa, Florida","8220 N Dale Mabry Hwy, Tampa, FL 33614",12057,Hillsborough County,"Hillsborough County, Florida",33614,S12057,Walmart Supercenter,Supercenter,18,2004,1/21/2004,1856.32,643710,34676748
5221,Tampa,Florida,"Tampa, Florida","8885 N Florida Ave, Tampa, FL 33604",12057,Hillsborough County,"Hillsborough County, Florida",33604,S12057,Neighborhood Market,Neighborhood Market,18,2004,5/5/2004,1856.32,643710,34676748
5255,Tampa,Florida,"Tampa, Florida","6216 Elliot Dr, Tampa, FL 33615",12057,Hillsborough County,"Hillsborough County, Florida",33615,S12057,Neighborhood Market,Neighborhood Market,18,2004,3/31/2004,1856.32,643710,34676748
5300,Gibsonton,Florida,"Gibsonton, Florida","9205 Gibsonton Dr, Gibsonton, FL 33534",12057,Hillsborough County,"Hillsborough County, Florida",33534,S12057,Walmart Supercenter,Supercenter,16,2006,4/19/2006,1856.32,643710,34676748
5760,Tampa,Florida,"Tampa, Florida","1601 W Kennedy Blvd, Tampa, FL 33606",12057,Hillsborough County,"Hillsborough County, Florida",33606,S12057,Neighborhood Market,Neighborhood Market,14,2008,10/15/2008,1856.32,643710,34676748
4681,Tampa,Florida,"Tampa, Florida","4302 W Gandy Blvd, Tampa, FL 33611",12057,Hillsborough County,"Hillsborough County, Florida",33611,S12057,Walmart Supercenter,Supercenter,12,2010,10/27/2010,1856.32,643710,34676748
5826,Brandon,Florida,"Brandon, Florida","901 Lithia Pinecrest Rd, Brandon, FL 33511",12057,Hillsborough County,"Hillsborough County, Florida",33511,S12057,Neighborhood Market,Neighborhood Market,11,2011,8/31/2011,1856.32,643710,34676748
5622,Riverview,Florida,"Riverview, Florida","10863 Bloomingdale Ave, Riverview, FL 33578",12057,Hillsborough County,"Hillsborough County, Florida",33578,S12057,Neighborhood Market,Neighborhood Market,10,2012,3/28/2012,1856.32,643710,34676748
3197,Tampa,Florida,"Tampa, Florida","15302 N. Nebraska Ave., Tampa, FL 33613",12057,Hillsborough County,"Hillsborough County, Florida",33613,S12057,Walmart Supercenter,Supercenter,8,2014,5/21/2014,1856.32,643710,34676748
6548,Tampa,Florida,"Tampa, Florida","4525 Gunn Hwy, Tampa, FL 33624",12057,Hillsborough County,"Hillsborough County, Florida",33624,S12057,Neighborhood Market,Neighborhood Market,8,2014,8/20/2014,1856.32,643710,34676748
5654,Tampa,Florida,"Tampa, Florida","3671 W Hillsborough Ave, Tampa, FL 33614",12057,Hillsborough County,"Hillsborough County, Florida",33614,S12057,Neighborhood Market,Neighborhood Market,7,2015,1/7/2015,1856.32,643710,34676748
5964,Tampa,Florida,"Tampa, Florida","1720 E Hillsborough Ave, Tampa, FL 33610",12057,Hillsborough County,"Hillsborough County, Florida",33610,S12057,Walmart Supercenter,Supercenter,7,2015,5/20/2015,1856.32,643710,34676748
6968,Riverview,Florida,"Riverview, Florida","10327 Big Bend Road, Riverview, FL 33578",12057,Hillsborough County,"Hillsborough County, Florida",33578,S12057,Neighborhood Market,Neighborhood Market,7,2015,1/28/2015,1856.32,643710,34676748
265,Terrell,Texas,"Terrell, Texas","1900 W Moore Ave, Terrell, TX 75160",48231,Hunt County,"Hunt County, Texas",75160,S48231,Walmart Supercenter,Supercenter,43,1979,9/25/1979,1856.64,25123,1353143
427,Greenville,Texas,"Greenville, Texas","7401 Interstate Highway 30, Greenville, TX 75402",48231,Hunt County,"Hunt County, Texas",75402,S48231,Walmart Supercenter,Supercenter,40,1982,10/5/1982,1856.64,25123,1353143
4215,Quinlan,Texas,"Quinlan, Texas","8801 State Highway 34 S, Quinlan, TX 75474",48231,Hunt County,"Hunt County, Texas",75474,S48231,Walmart Supercenter,Supercenter,15,2007,1/19/2007,1856.64,25123,1353143
4453,Greenville,Texas,"Greenville, Texas","4715 Wesley Street, Greenville, TX 75401",48231,Hunt County,"Hunt County, Texas",75401,S48231,Neighborhood Market,Neighborhood Market,7,2015,9/30/2015,1856.64,25123,1353143
1704,Vacaville,California,"Vacaville, California","1501 Helen Power Dr, Vacaville, CA 95687",06095,Solano County,"Solano County, California",95687,S06095,Walmart Supercenter,Supercenter,30,1992,2/4/1992,1862.55,118253,6348978
2048,Fairfield,California,"Fairfield, California","2701 N Texas St, Fairfield, CA 94533",06095,Solano County,"Solano County, California",94533,S06095,Walmart Supercenter,Supercenter,29,1993,10/19/1993,1862.55,118253,6348978
5139,Dixon,California,"Dixon, California","235 E Dorset Dr, Dixon, CA 95620",06095,Solano County,"Solano County, California",95620,S06095,Walmart Supercenter,Supercenter,19,2003,10/29/2003,1862.55,118253,6348978
5007,Vacaville,California,"Vacaville, California","2050 Nut Tree Rd, Vacaville, CA 95687",06095,Solano County,"Solano County, California",95687,S06095,Neighborhood Market,Neighborhood Market,9,2013,8/14/2013,1862.55,118253,6348978
5608,Vacaville,California,"Vacaville, California","941 Alamo Dr., Vacaville, CA 95687",06095,Solano County,"Solano County, California",95687,S06095,Neighborhood Market,Neighborhood Market,9,2013,7/17/2013,1862.55,118253,6348978
3708,Suisun City,California,"Suisun City, California","350 Walters Road, Suisun City, CA 94585",06095,Solano County,"Solano County, California",94585,S06095,Walmart Supercenter,Supercenter,7,2015,3/25/2015,1862.55,118253,6348978
283,Bridge City,Texas,"Bridge City, Texas","795 Texas Ave, Bridge City, TX 77611",48361,Orange County,"Orange County, Texas",77611,S48361,Walmart,Store,42,1980,2/26/1980,1868.75,19017,1017630
777,West Orange,Texas,"West Orange, Texas","3115 Edgar Brown Dr, West Orange, TX 77630",48361,Orange County,"Orange County, Texas",77630,S48361,Walmart Supercenter,Supercenter,37,1985,7/2/1985,1868.75,19017,1017630
4474,Kenai,Alaska,"Kenai, Alaska","10096 Kenai Spur Hwy, Kenai, AK 99611",02122,Kenai Peninsula Borough,"Kenai Peninsula Borough, Alaska",99611,S02122,Walmart Supercenter,Supercenter,12,2010,3/31/2010,1875.10,15156,808277
323,Mansfield,Louisiana,"Mansfield, Louisiana","7292 Hwy #509, Mansfield, LA 71052",22031,De Soto Parish,"De Soto Parish, Louisiana",71052,S22031,Walmart Supercenter,Supercenter,42,1980,9/3/1980,1879.77,4853,258170
1690,Decatur,Illinois,"Decatur, Illinois","4224 N Prospect St, Decatur, IL 62526",17115,Macon County,"Macon County, Illinois",62526,S17115,Walmart Supercenter,Supercenter,31,1991,11/5/1991,1881.87,45126,2397936
2728,Decatur,Illinois,"Decatur, Illinois","4625 E Maryland St, Decatur, IL 62521",17115,Macon County,"Macon County, Illinois",62521,S17115,Walmart Supercenter,Supercenter,23,1999,8/18/1999,1881.87,45126,2397936
1528,Cedar Rapids,Iowa,"Cedar Rapids, Iowa","2645 Blairs Ferry Rd Ne, Cedar Rapids, IA 52402",19113,Linn County,"Linn County, Iowa",52402,S19113,Walmart Supercenter,Supercenter,32,1990,10/29/1990,1883.34,120299,6387548
3630,Marion,Iowa,"Marion, Iowa","5491 Highway 151, Marion, IA 52302",19113,Linn County,"Linn County, Iowa",52302,S19113,Walmart Supercenter,Supercenter,16,2006,1/23/2006,1883.34,120299,6387548
2170,Norwich,Connecticut,"Norwich, Connecticut","220 Salem Tpke, Norwich, CT 6360",09011,New London County,"New London County, Connecticut",06360,S09011,Walmart,Store,28,1994,10/26/1994,1883.73,105420,5596332
2200,Groton,Connecticut,"Groton, Connecticut","150 Gold Star Hwy, Groton, CT 6340",09011,New London County,"New London County, Connecticut",06340,S09011,Walmart,Store,28,1994,10/26/1994,1883.73,105420,5596332
2331,Waterford,Connecticut,"Waterford, Connecticut","155 Waterford Parkway No., Waterford, CT 6385",09011,New London County,"New London County, Connecticut",06385,S09011,Walmart Supercenter,Supercenter,26,1996,6/26/1996,1883.73,105420,5596332
2854,Lisbon,Connecticut,"Lisbon, Connecticut","180 River Rd, Lisbon, CT 6351",09011,New London County,"New London County, Connecticut",06351,S09011,Walmart Supercenter,Supercenter,21,2001,8/22/2001,1883.73,105420,5596332
3146,Corvallis,Oregon,"Corvallis, Oregon","1840 Nw 9th St, Corvallis, OR 97330",41003,Benton County,"Benton County, Oregon",97330,S41003,Neighborhood Market,Neighborhood Market,9,2013,3/29/2013,1885.46,29469,1562961
2012,North Oxford,Massachusetts,"North Oxford, Massachusetts","742 Main St, North Oxford, MA 1537",25027,Worcester County,"Worcester County, Massachusetts",01537,S25027,Walmart Supercenter,Supercenter,29,1993,8/31/1993,1885.72,315898,16752106
2118,Lunenburg,Massachusetts,"Lunenburg, Massachusetts","301 Massachusetts Ave, Lunenburg, MA 1462",25027,Worcester County,"Worcester County, Massachusetts",01462,S25027,Walmart,Store,28,1994,10/22/1994,1885.72,315898,16752106
2155,Gardner,Massachusetts,"Gardner, Massachusetts","677 Timpany Blvd, Gardner, MA 1440",25027,Worcester County,"Worcester County, Massachusetts",01440,S25027,Walmart Supercenter,Supercenter,28,1994,10/26/1994,1885.72,315898,16752106
2158,Northborough,Massachusetts,"Northborough, Massachusetts","200 Otis St, Northborough, MA 1532",25027,Worcester County,"Worcester County, Massachusetts",01532,S25027,Walmart Supercenter,Supercenter,27,1995,8/22/1995,1885.72,315898,16752106
2267,West Boylston,Massachusetts,"West Boylston, Massachusetts","137 W Boylston St, West Boylston, MA 1583",25027,Worcester County,"Worcester County, Massachusetts",01583,S25027,Walmart,Store,27,1995,9/19/1995,1885.72,315898,16752106
2629,Whitinsville,Massachusetts,"Whitinsville, Massachusetts","100 Valley Pkwy, Whitinsville, MA 1588",25027,Worcester County,"Worcester County, Massachusetts",01588,S25027,Walmart Supercenter,Supercenter,25,1997,10/29/1997,1885.72,315898,16752106
2797,Sturbridge,Massachusetts,"Sturbridge, Massachusetts","100 Charlton Rd, Sturbridge, MA 1566",25027,Worcester County,"Worcester County, Massachusetts",01566,S25027,Walmart,Store,23,1999,9/15/1999,1885.72,315898,16752106
3409,Leicester,Massachusetts,"Leicester, Massachusetts","20 Soojian Dr, Leicester, MA 1524",25027,Worcester County,"Worcester County, Massachusetts",01524,S25027,Walmart Supercenter,Supercenter,15,2007,3/14/2007,1885.72,315898,16752106
2964,Leominster,Massachusetts,"Leominster, Massachusetts","11 Jungle Rd, Leominster, MA 1453",25027,Worcester County,"Worcester County, Massachusetts",01453,S25027,Walmart Supercenter,Supercenter,14,2008,5/21/2008,1885.72,315898,16752106
4387,Worcester,Massachusetts,"Worcester, Massachusetts","25 Tobias Boland Way, Worcester, MA 1607",25027,Worcester County,"Worcester County, Massachusetts",01607,S25027,Walmart Supercenter,Supercenter,12,2010,5/5/2010,1885.72,315898,16752106
2967,Ft Wright,Kentucky,"Ft Wright, Kentucky","3450 Valley Plaza Pkwy, Ft Wright, KY 41017",21117,Kenton County,"Kenton County, Kentucky",41017,S21117,Walmart Supercenter,Supercenter,18,2004,9/15/2004,1886.69,60728,3218759
2299,Cromwell,Connecticut,"Cromwell, Connecticut","161 Berlin Rd, Cromwell, CT 6416",09007,Middlesex County,"Middlesex County, Connecticut",06416,S09007,Walmart Supercenter,Supercenter,25,1997,7/16/1997,1891.30,63268,3345212
2898,Old Saybrook,Connecticut,"Old Saybrook, Connecticut","665 Boston Post Rd, Old Saybrook, CT 6475",09007,Middlesex County,"Middlesex County, Connecticut",06475,S09007,Walmart,Store,21,2001,8/22/2001,1891.30,63268,3345212
2710,Ketchikan,Alaska,"Ketchikan, Alaska","4230 Don King Rd, Ketchikan, AK 99901",02130,Ketchikan Gateway Borough,"Ketchikan Gateway Borough, Alaska",99901,S02130,Walmart,Store,21,2001,3/21/2001,1891.38,4469,236283
1581,Fargo,North Dakota,"Fargo, North Dakota","4731 13th Ave S, Fargo, ND 58103",38017,Cass County,"Cass County, North Dakota",58103,S38017,Walmart Supercenter,Supercenter,32,1990,12/3/1990,1894.33,108470,5726023
4352,Fargo,North Dakota,"Fargo, North Dakota","3757 55th Ave S, Fargo, ND 58104",38017,Cass County,"Cass County, North Dakota",58104,S38017,Walmart Supercenter,Supercenter,13,2009,10/28/2009,1894.33,108470,5726023
1595,Marysville,Ohio,"Marysville, Ohio","555 Colemans Crossing Blvd, Marysville, OH 43040",39041,Delaware County,"Delaware County, Ohio",43040,S39041,Walmart Supercenter,Supercenter,32,1990,11/14/1990,1895.04,89828,4740171
1990,Delaware,Ohio,"Delaware, Ohio","1760 Columbus Pike, Delaware, OH 43015",39041,Delaware County,"Delaware County, Ohio",43015,S39041,Walmart,Store,29,1993,8/31/1993,1895.04,89828,4740171
2471,Dublin,Ohio,"Dublin, Ohio","5900 Britton Pkwy, Dublin, OH 43016",39041,Delaware County,"Delaware County, Ohio",43016,S39041,Walmart Supercenter,Supercenter,26,1996,4/24/1996,1895.04,89828,4740171
2725,Lewis Center,Ohio,"Lewis Center, Ohio","8659 Columbus Pike, Lewis Center, OH 43035",39041,Delaware County,"Delaware County, Ohio",43035,S39041,Walmart Supercenter,Supercenter,22,2000,1/26/2000,1895.04,89828,4740171
2774,Dublin,Ohio,"Dublin, Ohio","7730 Sawmill Road, Dublin, OH 43016",39041,Delaware County,"Delaware County, Ohio",43016,S39041,Walmart Supercenter,Supercenter,8,2014,5/30/2014,1895.04,89828,4740171
1211,Harvard,Illinois,"Harvard, Illinois","21101 Mcguire Rd, Harvard, IL 60033",17007,Boone County,"Boone County, Illinois",60033,S17007,Walmart Supercenter,Supercenter,34,1988,8/16/1988,1896.28,15449,814702
1955,Rockford,Illinois,"Rockford, Illinois","3849 Northridge Dr, Rockford, IL 61114",17007,Boone County,"Boone County, Illinois",61114,S17007,Walmart Supercenter,Supercenter,29,1993,4/30/1993,1896.28,15449,814702
3597,Belvidere,Illinois,"Belvidere, Illinois","2101 Gateway Center Dr, Belvidere, IL 61008",17007,Boone County,"Boone County, Illinois",61008,S17007,Walmart Supercenter,Supercenter,18,2004,8/25/2004,1896.28,15449,814702
3837,Roscoe,Illinois,"Roscoe, Illinois","4781 E Rockton Rd, Roscoe, IL 61073",17007,Boone County,"Boone County, Illinois",61073,S17007,Walmart Supercenter,Supercenter,15,2007,3/14/2007,1896.28,15449,814702
